city_id,city_name,state_id,state_name
8483,Thayer,IL,Illinois
8484,Mineral Point,MO,Missouri
8485,Patton,PA,Pennsylvania
8486,Jameson,MO,Missouri
8487,Chestnut Ridge,NY,New York
8488,Green Mountain,IA,Iowa
8489,Flanders,NY,New York
8490,Jessup,PA,Pennsylvania
8491,Laguna Beach,CA,California
8492,Goodell,IA,Iowa
8493,Greenwater,WA,Washington
8494,Millvale,PA,Pennsylvania
8495,Cornland,IL,Illinois
8496,East Rockaway,NY,New York
8497,Wesley Hills,NY,New York
8498,Great Neck Gardens,NY,New York
8499,Fairbury,IL,Illinois
8500,Conneaut Lakeshore,PA,Pennsylvania
8501,St. John,WA,Washington
8502,Maryhill,WA,Washington
8503,East Side,PA,Pennsylvania
8504,Rochester,NY,New York
8505,Powell,OH,Ohio
8506,Palisades,TX,Texas
8507,San Jose,IL,Illinois
8508,El Cajon,CA,California
8509,Hearne,TX,Texas
8510,Granger,IA,Iowa
8511,Edison,OH,Ohio
8512,Four Corners,OR,Oregon
8513,Sand Hill,PA,Pennsylvania
8514,Bartlett,TX,Texas
8515,Waller,PA,Pennsylvania
8516,Cranesville,PA,Pennsylvania
8517,Clarksville,OH,Ohio
8518,Rackerby,CA,California
8519,Appleton City,MO,Missouri
8520,Desert Edge,CA,California
8521,Biglerville,PA,Pennsylvania
8522,Penndel,PA,Pennsylvania
8523,South Gate,CA,California
8524,Markleysburg,PA,Pennsylvania
8525,Harvard,IL,Illinois
8526,Grantley,PA,Pennsylvania
8527,Hidalgo,IL,Illinois
8528,Glenwood,IA,Iowa
8529,China Grove,TX,Texas
8530,Forestville,PA,Pennsylvania
8531,Hometown,IL,Illinois
8532,Red Hill,PA,Pennsylvania
8533,Ellisville,MO,Missouri
8534,Fishers Island,NY,New York
8535,Hilshire Village,TX,Texas
8536,Monaca,PA,Pennsylvania
8537,Carbon Hill,IL,Illinois
8538,Bloomfield,MO,Missouri
8539,Overton,TX,Texas
8540,Friedens,PA,Pennsylvania
8541,Mifflin,OH,Ohio
8542,Folsom,PA,Pennsylvania
8543,Frazeysburg,OH,Ohio
8544,Portageville,MO,Missouri
8545,Susanville,CA,California
8546,Bunceton,MO,Missouri
8547,Tyler Run,PA,Pennsylvania
8548,Loraine,IL,Illinois
8549,Newhall,IA,Iowa
8550,Varina,IA,Iowa
8551,La Feria,TX,Texas
8552,Duane Lake,NY,New York
8553,Lake View,IA,Iowa
8554,Jamesport,NY,New York
8555,Thawville,IL,Illinois
8556,Avonia,PA,Pennsylvania
8557,North Catasauqua,PA,Pennsylvania
8558,Moro,OR,Oregon
8559,Silvis,IL,Illinois
8560,Great Neck Plaza,NY,New York
8561,Wilsonville,IL,Illinois
8562,Cherokee,IA,Iowa
8563,Plano,TX,Texas
8564,Rankin,TX,Texas
8565,Margaretville,NY,New York
8566,Buckhorn,PA,Pennsylvania
8567,Windsor,MO,Missouri
8568,Bryson,TX,Texas
8569,Bode,IA,Iowa
8570,Westville,IL,Illinois
8571,Orchard,IA,Iowa
8572,Winona,TX,Texas
8573,Haviland,NY,New York
8574,Middletown,CA,California
8575,Everson,WA,Washington
8576,Hecker,IL,Illinois
8577,Salunga,PA,Pennsylvania
8578,Bowerston,OH,Ohio
8579,Greenfields,PA,Pennsylvania
8580,Weston,OR,Oregon
8581,Reading,OH,Ohio
8582,North Ballston Spa,NY,New York
8583,Milpitas,CA,California
8584,Westmere,NY,New York
8585,Mexico,PA,Pennsylvania
8586,Union Hill-Novelty Hill,WA,Washington
8587,Buck Run,PA,Pennsylvania
8588,Dresden,OH,Ohio
8589,Moravia,NY,New York
8590,Union,IL,Illinois
8591,Manhasset Hills,NY,New York
8592,St. Bernard,OH,Ohio
8593,Roseville,CA,California
8594,Hudson,NY,New York
8595,Evansville,IL,Illinois
8596,Bloomingdale,IL,Illinois
8597,Seventh Mountain,OR,Oregon
8598,Halsey,OR,Oregon
8599,Saunemin,IL,Illinois
8600,York Haven,PA,Pennsylvania
8601,Lakeshore Gardens-Hidden Acres,TX,Texas
8602,Falcon Lake Estates,TX,Texas
8603,Crooksville,OH,Ohio
8604,Chireno,TX,Texas
8605,Numidia,PA,Pennsylvania
8606,Rosedale,CA,California
8607,Cato,NY,New York
8608,Holiday Hills,IL,Illinois
8609,Wright City,MO,Missouri
8610,Edinboro,PA,Pennsylvania
8611,Shortsville,NY,New York
8612,Upper Lake,CA,California
8613,Gardnertown,NY,New York
8614,Earlham,IA,Iowa
8615,Albia,IA,Iowa
8616,East Whittier,CA,California
8617,Dickinson,TX,Texas
8618,Affton,MO,Missouri
8619,Aurora,OR,Oregon
8620,Slabtown,PA,Pennsylvania
8621,Cascadia,OR,Oregon
8622,Great Bend,PA,Pennsylvania
8623,Stonyford,CA,California
8624,La Villa,TX,Texas
8625,Bangor Base,WA,Washington
8626,Cheney,WA,Washington
8627,Port Allegany,PA,Pennsylvania
8628,Lodoga,CA,California
8629,Licking,MO,Missouri
8630,Graettinger,IA,Iowa
8631,Roslyn,WA,Washington
8632,Calverton,NY,New York
8633,Nittany,PA,Pennsylvania
8634,Cochranton,PA,Pennsylvania
8635,Harleigh,PA,Pennsylvania
8636,Irving,TX,Texas
8637,New Burnside,IL,Illinois
8638,Little Valley,NY,New York
8639,Camden,OH,Ohio
8640,Callisburg,TX,Texas
8641,Nixa,MO,Missouri
8642,Rea,MO,Missouri
8643,Holcomb,MO,Missouri
8644,Campus,IL,Illinois
8645,Greencastle,MO,Missouri
8646,Owensville,OH,Ohio
8647,Inkerman,PA,Pennsylvania
8648,South Uniontown,PA,Pennsylvania
8649,Panhandle,TX,Texas
8650,Seymour,IL,Illinois
8651,Ilwaco,WA,Washington
8652,Sour Lake,TX,Texas
8653,Blue Bell,PA,Pennsylvania
8654,Minford,OH,Ohio
8655,Rising Star,TX,Texas
8656,Rollingwood,CA,California
8657,Genoa,IL,Illinois
8658,Pleasant City,OH,Ohio
8659,Manlius,NY,New York
8660,Hillsboro,TX,Texas
8661,Saugerties,NY,New York
8662,Maytown,PA,Pennsylvania
8663,Calimesa,CA,California
8664,Martinsville,IL,Illinois
8665,Tallapoosa,MO,Missouri
8666,St. Peters,MO,Missouri
8667,Persia,IA,Iowa
8668,Gordon,TX,Texas
8669,Schaller,IA,Iowa
8670,Scarville,IA,Iowa
8671,Minburn,IA,Iowa
8672,Scottsville,NY,New York
8673,Wilmore,PA,Pennsylvania
8674,West Millgrove,OH,Ohio
8675,Perrysville,OH,Ohio
8676,Wimberley,TX,Texas
8677,Hinckley,IL,Illinois
8678,Winslow,IL,Illinois
8679,Freeport,IL,Illinois
8680,Snoqualmie Pass,WA,Washington
8681,Coleta,IL,Illinois
8682,Mechanicsburg,PA,Pennsylvania
8683,Manhattan,NY,New York
8684,Penn Valley,CA,California
8685,Luxemburg,IA,Iowa
8686,Waller,WA,Washington
8687,Canton,NY,New York
8688,Ludlow,IL,Illinois
8689,Jackson,OH,Ohio
8690,Kirksville,MO,Missouri
8691,Sidney,NY,New York
8692,Crowley,TX,Texas
8693,Pico Rivera,CA,California
8694,Lake Kiowa,TX,Texas
8695,Cornelius,OR,Oregon
8696,Cuevitas,TX,Texas
8697,Johnsville,CA,California
8698,Geronimo,TX,Texas
8699,Hatton,WA,Washington
8700,Mineola,NY,New York
8701,Rancho Alegre,TX,Texas
8702,Seymour,MO,Missouri
8703,Brooklyn Heights,MO,Missouri
8704,Metzger,OR,Oregon
8705,Newmanstown,PA,Pennsylvania
8706,Mission Hills,CA,California
8707,Newton Hamilton,PA,Pennsylvania
8708,Kenefick,TX,Texas
8709,Los Angeles,TX,Texas
8710,Tulelake,CA,California
8711,Amboy,IL,Illinois
8712,Hannawa Falls,NY,New York
8713,Mill Neck,NY,New York
8714,Dufur,OR,Oregon
8715,Balmorhea,TX,Texas
8716,Arvin,CA,California
8717,Broadwell,IL,Illinois
8718,McCutchenville,OH,Ohio
8719,New Berlin,TX,Texas
8720,Cloverleaf,TX,Texas
8721,University Heights,OH,Ohio
8722,Gallitzin,PA,Pennsylvania
8723,Eagleville,PA,Pennsylvania
8724,Valley Park,MO,Missouri
8725,Valle Vista,TX,Texas
8726,Wood River,IL,Illinois
8727,Barrington,IL,Illinois
8728,Western Lake,TX,Texas
8729,Temescal Valley,CA,California
8730,Carroll,OH,Ohio
8731,Tonyville,CA,California
8732,Savannah,TX,Texas
8733,Port Carbon,PA,Pennsylvania
8734,Pleasanton,TX,Texas
8735,Rheems,PA,Pennsylvania
8736,Paxtang,PA,Pennsylvania
8737,La Selva Beach,CA,California
8738,Shipman,IL,Illinois
8739,Hamburg,IA,Iowa
8740,Kipton,OH,Ohio
8741,College Station,TX,Texas
8742,Taylor,PA,Pennsylvania
8743,Siesta Shores,TX,Texas
8744,Lott,TX,Texas
8745,Westwood,MO,Missouri
8746,Lanesboro,IA,Iowa
8747,Hayesville,IA,Iowa
8748,Elizabethtown,PA,Pennsylvania
8749,Churdan,IA,Iowa
8750,Shoal Creek Estates,MO,Missouri
8751,Quail,TX,Texas
8752,Baxter Estates,NY,New York
8753,Burley,WA,Washington
8754,Buncombe,IL,Illinois
8755,Niagara Falls,NY,New York
8756,Collegeville,PA,Pennsylvania
8757,Rosita,TX,Texas
8758,Delhi,NY,New York
8759,Oxnard,CA,California
8760,Leona Valley,CA,California
8761,Centralia,IA,Iowa
8762,Ridley Park,PA,Pennsylvania
8763,Covedale,OH,Ohio
8764,Farrell,PA,Pennsylvania
8765,Sedro-Woolley,WA,Washington
8766,Oberlin,OH,Ohio
8767,Willow Street,PA,Pennsylvania
8768,New Liberty,IA,Iowa
8769,Hornick,IA,Iowa
8770,Tres Pinos,CA,California
8771,Woodlands,CA,California
8772,Kearney,MO,Missouri
8773,San Mateo,CA,California
8774,Brookville,NY,New York
8775,Brookfield,IL,Illinois
8776,St. Joseph,IL,Illinois
8777,Greenville,PA,Pennsylvania
8778,Fossil,OR,Oregon
8779,Twilight,PA,Pennsylvania
8780,Seal Beach,CA,California
8781,Crestwood,IL,Illinois
8782,Kenhorst,PA,Pennsylvania
8783,Socorro,TX,Texas
8784,Bowen,IL,Illinois
8785,Columbia City,OR,Oregon
8786,Conway,WA,Washington
8787,Mounds,IL,Illinois
8788,Great Neck Estates,NY,New York
8789,Green Oaks,IL,Illinois
8790,Buchanan,NY,New York
8791,Winters,CA,California
8792,Aurora,TX,Texas
8793,Old Mill Creek,IL,Illinois
8794,Potlicker Flats,PA,Pennsylvania
8795,Bussey,IA,Iowa
8796,Independence,CA,California
8797,Osterdock,IA,Iowa
8798,Pine Ridge,PA,Pennsylvania
8799,Loch Lloyd,MO,Missouri
8800,Holmesville,OH,Ohio
8801,Bernville,PA,Pennsylvania
8802,Quincy,CA,California
8803,Coon Rapids,IA,Iowa
8804,North Lindenhurst,NY,New York
8805,Orinda,CA,California
8806,Rosemead,CA,California
8807,Amherst,TX,Texas
8808,Las Palmas,TX,Texas
8809,Arcadia University,PA,Pennsylvania
8810,Morton,TX,Texas
8811,Massapequa Park,NY,New York
8812,Sand City,CA,California
8813,Brownsboro,TX,Texas
8814,Elizabethtown,OH,Ohio
8815,Rutland,IL,Illinois
8816,Wellington,OH,Ohio
8817,Troxelville,PA,Pennsylvania
8818,Fraser,IA,Iowa
8819,Loma Linda East,TX,Texas
8820,Goliad,TX,Texas
8821,Mercer,MO,Missouri
8822,Lemoore,CA,California
8823,Athens,IL,Illinois
8824,Ore City,TX,Texas
8825,Union City,OH,Ohio
8826,Cheshire,OH,Ohio
8827,Dayton,WA,Washington
8828,Baldwin Harbor,NY,New York
8829,Northmoor,MO,Missouri
8830,Cibolo,TX,Texas
8831,Beaconsfield,IA,Iowa
8832,Mobile City,TX,Texas
8833,Spring Valley,IL,Illinois
8834,Spring,TX,Texas
8835,Binghamton,NY,New York
8836,North Ridgeville,OH,Ohio
8837,Clarksville,MO,Missouri
8838,Irwindale,CA,California
8839,Eastlake,OH,Ohio
8840,Knoxville,PA,Pennsylvania
8841,Aurora,NY,New York
8842,Pyote,TX,Texas
8843,Chebanse,IL,Illinois
8844,Buckingham,IL,Illinois
8845,Schwenksville,PA,Pennsylvania
8846,Wellington,IL,Illinois
8847,Ingleside on the Bay,TX,Texas
8848,Pawnee,IL,Illinois
8849,Wood Heights,MO,Missouri
8850,Jewett,IL,Illinois
8851,Smithton,PA,Pennsylvania
8852,Fithian,IL,Illinois
8853,Gibson,IA,Iowa
8854,Unionville,IA,Iowa
8855,Oakford,IL,Illinois
8856,Cathcart,WA,Washington
8857,San Benito,TX,Texas
8858,Aguanga,CA,California
8859,Murrayville,IL,Illinois
8860,Sandy Lake,PA,Pennsylvania
8861,Phelps City,MO,Missouri
8862,Hubbard,TX,Texas
8863,Holiday Shores,IL,Illinois
8864,Geistown,PA,Pennsylvania
8865,Freeville,NY,New York
8866,Grove City,PA,Pennsylvania
8867,Oakbrook Terrace,IL,Illinois
8868,Strawberry Point,IA,Iowa
8869,Sidney,IL,Illinois
8870,Cut and Shoot,TX,Texas
8871,Jenera,OH,Ohio
8872,Clearlake Oaks,CA,California
8873,Ashley,OH,Ohio
8874,South Toledo Bend,TX,Texas
8875,Grand Terrace,CA,California
8876,Miami,TX,Texas
8877,Melvin,IL,Illinois
8878,Huntsdale,MO,Missouri
8879,Ritchey,MO,Missouri
8880,Glen Allen,MO,Missouri
8881,Lemont Furnace,PA,Pennsylvania
8882,Rossmoor,CA,California
8883,Mount Joy,PA,Pennsylvania
8884,Brockway,PA,Pennsylvania
8885,Hughesville,PA,Pennsylvania
8886,Prophetstown,IL,Illinois
8887,South Gifford,MO,Missouri
8888,Bishop,TX,Texas
8889,San Diego Country Estates,CA,California
8890,Los Ranchos,CA,California
8891,East Glenville,NY,New York
8892,Kingsbury,TX,Texas
8893,Hooversville,PA,Pennsylvania
8894,Caledonia,OH,Ohio
8895,Barview,OR,Oregon
8896,Vaughn,WA,Washington
8897,Ute,IA,Iowa
8898,South Floral Park,NY,New York
8899,Pulaski,NY,New York
8900,Marietta,OH,Ohio
8901,Strasburg,IL,Illinois
8902,Winchester,IL,Illinois
8903,Banquete,TX,Texas
8904,Eyers Grove,PA,Pennsylvania
8905,Lincoln,IL,Illinois
8906,Moses Lake,WA,Washington
8907,Hopkins Park,IL,Illinois
8908,Crawford,TX,Texas
8909,Hughson,CA,California
8910,Tomball,TX,Texas
8911,Saranac Lake,NY,New York
8912,Burnham,PA,Pennsylvania
8913,Los Berros,CA,California
8914,Dobbins,CA,California
8915,Miramiguoa Park,MO,Missouri
8916,La Marque,TX,Texas
8917,Fate,TX,Texas
8918,Calpella,CA,California
8919,Yamhill,OR,Oregon
8920,Gasport,NY,New York
8921,Wilmington,IL,Illinois
8922,Westminster,TX,Texas
8923,Popejoy,IA,Iowa
8924,Crown Heights,NY,New York
8925,Temple,PA,Pennsylvania
8926,Sigel,IL,Illinois
8927,Newburgh Heights,OH,Ohio
8928,Lakeport,CA,California
8929,Abbottstown,PA,Pennsylvania
8930,Washington,PA,Pennsylvania
8931,Howardwick,TX,Texas
8932,Umapine,OR,Oregon
8933,Crystal Lawns,IL,Illinois
8934,Camillus,NY,New York
8935,McCullom Lake,IL,Illinois
8936,Timber Hills,PA,Pennsylvania
8937,Whitney,TX,Texas
8938,Eagle Crest,OR,Oregon
8939,Niantic,IL,Illinois
8940,Day Valley,CA,California
8941,Mount Carroll,IL,Illinois
8942,Gettysburg,PA,Pennsylvania
8943,Somerville,OH,Ohio
8944,Mattydale,NY,New York
8945,Ducor,CA,California
8946,Swall Meadows,CA,California
8947,Ritzville,WA,Washington
8948,Woodsburgh,NY,New York
8949,Washtucna,WA,Washington
8950,Rio Oso,CA,California
8951,Irvona,PA,Pennsylvania
8952,South Holland,IL,Illinois
8953,Hobart,NY,New York
8954,Whittemore,IA,Iowa
8955,Gravois Mills,MO,Missouri
8956,Vienna,IL,Illinois
8957,Kirby,TX,Texas
8958,Lakeview,CA,California
8959,Hoopeston,IL,Illinois
8960,New London,OH,Ohio
8961,Laredo Ranchettes,TX,Texas
8962,Hiller,PA,Pennsylvania
8963,Trail,OR,Oregon
8964,Georgetown,CA,California
8965,Berkey,OH,Ohio
8966,Cape Meares,OR,Oregon
8967,Conception Junction,MO,Missouri
8968,Glen Echo Park,MO,Missouri
8969,Monroe City,MO,Missouri
8970,Remsen,NY,New York
8971,El Paso de Robles,CA,California
8972,Penbrook,PA,Pennsylvania
8973,Pittsburg,IL,Illinois
8974,Masontown,PA,Pennsylvania
8975,Taylorstown,PA,Pennsylvania
8976,Stella,MO,Missouri
8977,Geneva,IL,Illinois
8978,Mallard,IA,Iowa
8979,Helix,OR,Oregon
8980,Morada,CA,California
8981,Geneseo,NY,New York
8982,Amherst,OH,Ohio
8983,Shadybrook,TX,Texas
8984,Traver,CA,California
8985,Rock Falls,IA,Iowa
8986,Grand Prairie,TX,Texas
8987,Madison,NY,New York
8988,Bowles,CA,California
8989,Schell City,MO,Missouri
8990,West Waynesburg,PA,Pennsylvania
8991,Fairbank,IA,Iowa
8992,Horsham,PA,Pennsylvania
8993,Plainfield,IL,Illinois
8994,Merritt Park,NY,New York
8995,White Heath,IL,Illinois
8996,St. Anthony,IA,Iowa
8997,Venetian Village,IL,Illinois
8998,Hessville,OH,Ohio
8999,Teague,TX,Texas
9000,Joaquin,TX,Texas
9001,Buchanan Dam,TX,Texas
9002,Walcott,IA,Iowa
9003,Beavertown,PA,Pennsylvania
9004,Johnsburg,IL,Illinois
9005,Ava,IL,Illinois
9006,San Marcos,CA,California
9007,Bay City,TX,Texas
9008,Milwaukie,OR,Oregon
9009,Sierra Blanca,TX,Texas
9010,Wintersville,OH,Ohio
9011,Chesterbrook,PA,Pennsylvania
9012,Daly City,CA,California
9013,Brookings,OR,Oregon
9014,Baileyville,PA,Pennsylvania
9015,Fort Salonga,NY,New York
9016,Bloomingdale,OH,Ohio
9017,Donnelsville,OH,Ohio
9018,Pronghorn,OR,Oregon
9019,Nevada,TX,Texas
9020,Potrero,CA,California
9021,Barnard,MO,Missouri
9022,Taylorsville,CA,California
9023,Gustine,CA,California
9024,Mound Station,IL,Illinois
9025,Phoenicia,NY,New York
9026,Lumber City,PA,Pennsylvania
9027,Hermitage,PA,Pennsylvania
9028,Cutchogue,NY,New York
9029,Charlotte,TX,Texas
9030,Colmesneil,TX,Texas
9031,Las Pilas,TX,Texas
9032,Salix,PA,Pennsylvania
9033,Rices Landing,PA,Pennsylvania
9034,Piney Point Village,TX,Texas
9035,Clallam Bay,WA,Washington
9036,Floydada,TX,Texas
9037,Oak Harbor,WA,Washington
9038,Newburg,PA,Pennsylvania
9039,Girard,IL,Illinois
9040,Goodman,MO,Missouri
9041,Elmsford,NY,New York
9042,East Aurora,NY,New York
9043,Shasta,CA,California
9044,Ashland,PA,Pennsylvania
9045,Union,IA,Iowa
9046,Alburtis,PA,Pennsylvania
9047,Polk,OH,Ohio
9048,Fayetteville,OH,Ohio
9049,Allyn,WA,Washington
9050,Craig Beach,OH,Ohio
9051,Quitaque,TX,Texas
9052,Uhrichsville,OH,Ohio
9053,Sunriver,OR,Oregon
9054,Gilliam,MO,Missouri
9055,Port Leyden,NY,New York
9056,Soquel,CA,California
9057,Keenes,IL,Illinois
9058,Riverview Estates,MO,Missouri
9059,East Cape Girardeau,IL,Illinois
9060,Middletown,MO,Missouri
9061,Lewis,IA,Iowa
9062,Oley,PA,Pennsylvania
9063,Ovilla,TX,Texas
9064,Nelsonville,OH,Ohio
9065,Todd Mission,TX,Texas
9066,Langhorne,PA,Pennsylvania
9067,Williamsfield,IL,Illinois
9068,Scottsburg,NY,New York
9069,Ithaca,OH,Ohio
9070,Armstrong,MO,Missouri
9071,Hanford,CA,California
9072,Kalona,IA,Iowa
9073,Freer,TX,Texas
9074,Greenfield,CA,California
9075,Parkersburg,IL,Illinois
9076,Rankin,PA,Pennsylvania
9077,Oakdale,PA,Pennsylvania
9078,Wilson,NY,New York
9079,Mission Canyon,CA,California
9080,Leith-Hatfield,PA,Pennsylvania
9081,Swartzville,PA,Pennsylvania
9082,Woodland,IL,Illinois
9083,Newport,OR,Oregon
9084,Deer Island,OR,Oregon
9085,Devine,TX,Texas
9086,Hume,MO,Missouri
9087,Skellytown,TX,Texas
9088,Bagley,IA,Iowa
9089,Hebron,TX,Texas
9090,Williamson,IA,Iowa
9091,Burlington,WA,Washington
9092,Carrier Mills,IL,Illinois
9093,Quincy,IL,Illinois
9094,North Alamo,TX,Texas
9095,Washburn,IA,Iowa
9096,Emerald Lakes,PA,Pennsylvania
9097,Mifflinburg,PA,Pennsylvania
9098,Chillicothe,IL,Illinois
9099,New Hartford,IA,Iowa
9100,Romeoville,IL,Illinois
9101,Squirrel Mountain Valley,CA,California
9102,Barnhill,OH,Ohio
9103,Packwood,WA,Washington
9104,Strasburg,MO,Missouri
9105,Ashville,PA,Pennsylvania
9106,New Bremen,OH,Ohio
9107,Likely,CA,California
9108,Cambria,IL,Illinois
9109,Meta,MO,Missouri
9110,Springwater Hamlet,NY,New York
9111,Iowa City,IA,Iowa
9112,Emerald Lake Hills,CA,California
9113,Baker,CA,California
9114,Kiron,IA,Iowa
9115,West Milton,PA,Pennsylvania
9116,Long Beach,CA,California
9117,San Antonio Heights,CA,California
9118,Blencoe,IA,Iowa
9119,Hookstown,PA,Pennsylvania
9120,Connorville,OH,Ohio
9121,Bobtown,PA,Pennsylvania
9122,Staunton,IL,Illinois
9123,Canadian,TX,Texas
9124,Grant,IA,Iowa
9125,Rensselaer,NY,New York
9126,Simpson,PA,Pennsylvania
9127,Spickard,MO,Missouri
9128,Walden,NY,New York
9129,Belden,CA,California
9130,Lanare,CA,California
9131,Centertown,MO,Missouri
9132,Burlington Junction,MO,Missouri
9133,Preston,TX,Texas
9134,Wilmette,IL,Illinois
9135,Murray City,OH,Ohio
9136,Jeannette,PA,Pennsylvania
9137,Adams,NY,New York
9138,Bohemia,NY,New York
9139,Berkeley,IL,Illinois
9140,Condon,OR,Oregon
9141,Blakely,PA,Pennsylvania
9142,Humptulips,WA,Washington
9143,Crane,MO,Missouri
9144,La Belle,MO,Missouri
9145,Wayland,IA,Iowa
9146,Spring Hill,PA,Pennsylvania
9147,Hemlock Farms,PA,Pennsylvania
9148,Stewart,OH,Ohio
9149,Auxvasse,MO,Missouri
9150,Terryville,NY,New York
9151,Colony Park,PA,Pennsylvania
9152,Dix,IL,Illinois
9153,Superior,IA,Iowa
9154,Tierra Verde,TX,Texas
9155,Jerome,PA,Pennsylvania
9156,Smartsville,CA,California
9157,Groves,TX,Texas
9158,Junction,TX,Texas
9159,Pocahontas,MO,Missouri
9160,Hoosick Falls,NY,New York
9161,Burlington,IL,Illinois
9162,Silverdale,WA,Washington
9163,Mount Vernon,WA,Washington
9164,Machias,WA,Washington
9165,Lake Wildwood,CA,California
9166,Bridgeton,MO,Missouri
9167,Orange,CA,California
9168,Amity,MO,Missouri
9169,South Zanesville,OH,Ohio
9170,Buffalo,NY,New York
9171,East Syracuse,NY,New York
9172,Mill Creek,IL,Illinois
9173,Maricopa,CA,California
9174,Lancaster,TX,Texas
9175,Green Valley,CA,California
9176,Lake Petersburg,IL,Illinois
9177,White Swan,WA,Washington
9178,Rowland Heights,CA,California
9179,Phoenix Lake,CA,California
9180,Hillsborough,CA,California
9181,Santa Ynez,CA,California
9182,Upper Sandusky,OH,Ohio
9183,Carrizo Hill,TX,Texas
9184,Marion,TX,Texas
9185,Bayou Vista,TX,Texas
9186,Clarence Center,NY,New York
9187,Sutter,CA,California
9188,Lake Catherine,IL,Illinois
9189,Falconaire,TX,Texas
9190,Canby,OR,Oregon
9191,Brownsville,TX,Texas
9192,Blandburg,PA,Pennsylvania
9193,Quintana,TX,Texas
9194,Denver,MO,Missouri
9195,Poth,TX,Texas
9196,Como,TX,Texas
9197,Ellenville,NY,New York
9198,Hartford,IA,Iowa
9199,Huntleigh,MO,Missouri
9200,Flourtown,PA,Pennsylvania
9201,Ellisville,IL,Illinois
9202,Dellroy,OH,Ohio
9203,Worth,MO,Missouri
9204,Wappingers Falls,NY,New York
9205,Durango,IA,Iowa
9206,Barrett,TX,Texas
9207,North Collins,NY,New York
9208,Owaneco,IL,Illinois
9209,Nemacolin,PA,Pennsylvania
9210,Greenwood,IL,Illinois
9211,Russell Gardens,NY,New York
9212,Union City,CA,California
9213,Smithland,IA,Iowa
9214,Port Matilda,PA,Pennsylvania
9215,Watauga,TX,Texas
9216,Springville,NY,New York
9217,Lomita,CA,California
9218,East Nicolaus,CA,California
9219,Waterloo,NY,New York
9220,Bishop,CA,California
9221,East Liberty,OH,Ohio
9222,Laddonia,MO,Missouri
9223,Malott,WA,Washington
9224,Purcell,MO,Missouri
9225,Lexington,TX,Texas
9226,Martindale,TX,Texas
9227,Rossiter,PA,Pennsylvania
9228,Half Moon Bay,CA,California
9229,Laflin,PA,Pennsylvania
9230,Sawyerville,IL,Illinois
9231,Stryker,OH,Ohio
9232,Clyde Hill,WA,Washington
9233,Forest Ranch,CA,California
9234,Fairfield,OH,Ohio
9235,Rollingwood,TX,Texas
9236,Macksburg,OH,Ohio
9237,Ventura,IA,Iowa
9238,Ocean City,WA,Washington
9239,Pigeon Creek,OH,Ohio
9240,La Grulla,TX,Texas
9241,Staatsburg,NY,New York
9242,Riverside,IA,Iowa
9243,Bondville,IL,Illinois
9244,El Segundo,CA,California
9245,Alger,OH,Ohio
9246,Girard,TX,Texas
9247,Porterville,CA,California
9248,Cabery,IL,Illinois
9249,Lawton,IA,Iowa
9250,Stewart Manor,NY,New York
9251,Rockwood,PA,Pennsylvania
9252,Emerson,IA,Iowa
9253,Sandy,PA,Pennsylvania
9254,Wollochet,WA,Washington
9255,Andrew,IA,Iowa
9256,Homeacre-Lyndora,PA,Pennsylvania
9257,Highland Park,PA,Pennsylvania
9258,Great River,NY,New York
9259,Waynesville,OH,Ohio
9260,Thornwood,NY,New York
9261,Amelia,OH,Ohio
9262,Lake Seneca,OH,Ohio
9263,Latham,IL,Illinois
9264,Elmer,MO,Missouri
9265,Westwood,IA,Iowa
9266,Annona,TX,Texas
9267,Deferiet,NY,New York
9268,Allegany,NY,New York
9269,Oak Grove Village,MO,Missouri
9270,Naselle,WA,Washington
9271,Edmonson,TX,Texas
9272,Blodgett,OR,Oregon
9273,Fife Heights,WA,Washington
9274,Batesville,TX,Texas
9275,Richvale,CA,California
9276,Farmersburg,IA,Iowa
9277,Dakota,IL,Illinois
9278,Old Westbury,NY,New York
9279,Cabool,MO,Missouri
9280,McVeytown,PA,Pennsylvania
9281,Congerville,IL,Illinois
9282,Strykersville,NY,New York
9283,West Wyoming,PA,Pennsylvania
9284,Arcola,IL,Illinois
9285,Lewisville,OH,Ohio
9286,Bridgeview,IL,Illinois
9287,Union Deposit,PA,Pennsylvania
9288,Mesquite,TX,Texas
9289,Bradford Woods,PA,Pennsylvania
9290,Wapakoneta,OH,Ohio
9291,Solon,IA,Iowa
9292,Albany,NY,New York
9293,Zanesfield,OH,Ohio
9294,Modale,IA,Iowa
9295,Cashtown,PA,Pennsylvania
9296,Battle Ground,WA,Washington
9297,Lee,IL,Illinois
9298,Altamont,PA,Pennsylvania
9299,Lakeview,OH,Ohio
9300,New Canton,IL,Illinois
9301,LaCrosse,WA,Washington
9302,Peaceful Valley,WA,Washington
9303,Orchard Hills,PA,Pennsylvania
9304,Sodus,NY,New York
9305,Anacua,TX,Texas
9306,Brownwood,TX,Texas
9307,Dixmoor,IL,Illinois
9308,Mansfield,IL,Illinois
9309,Bear Creek,CA,California
9310,Sheakleyville,PA,Pennsylvania
9311,Bonadelle Ranchos-Madera Ranchos,CA,California
9312,Flemington,MO,Missouri
9313,Paw Paw,IL,Illinois
9314,Mayfield Heights,OH,Ohio
9315,Gap,PA,Pennsylvania
9316,Dana,IA,Iowa
